ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Dong Mada,ดงมะดะ,TH571601,Mae Lao,แม่ลาว,TH5716,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Chom Mok Kaeo,จอมหมอกแก้ว,TH571602,Mae Lao,แม่ลาว,TH5716,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Bua Sali,บัวสลี,TH571603,Mae Lao,แม่ลาว,TH5716,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Pa Ko Dam,ป่าก่อดำ,TH571604,Mae Lao,แม่ลาว,TH5716,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Pong Phrae,โป่งแพร่,TH571605,Mae Lao,แม่ลาว,TH5716,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Thung Ko,ทุ่งก่อ,TH571701,Wiang Chiang Rung,เวียงเชียงรุ้ง,TH5717,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Dong Mahawan,ดงมหาวัน,TH571702,Wiang Chiang Rung,เวียงเชียงรุ้ง,TH5717,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Pa Sang,ป่าซาง,TH571703,Wiang Chiang Rung,เวียงเชียงรุ้ง,TH5717,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Pong Noi,ปงน้อย,TH571801,Doi Luang,ดอยหลวง,TH5718,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Chok Chai,โชคชัย,TH571802,Doi Luang,ดอยหลวง,TH5718,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Nong Pa Ko,หนองป่าก่อ,TH571803,Doi Luang,ดอยหลวง,TH5718,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
