ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Du,ดู่,TH330708,Prang Ku,ปรางค์กู่,TH3307,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Sawai,สวาย,TH330709,Prang Ku,ปรางค์กู่,TH3307,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Phimai Nuea,พิมายเหนือ,TH330710,Prang Ku,ปรางค์กู่,TH3307,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Si,สิ,TH330801,Khun Han,ขุนหาญ,TH3308,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Bak Dong,บักดอง,TH330802,Khun Han,ขุนหาญ,TH3308,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Phran,พราน,TH330803,Khun Han,ขุนหาญ,TH3308,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Pho Wong,โพธิ์วงศ์,TH330804,Khun Han,ขุนหาญ,TH3308,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Phrai,ไพร,TH330805,Khun Han,ขุนหาญ,TH3308,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Krawan,กระหวัน,TH330806,Khun Han,ขุนหาญ,TH3308,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Khun Han,ขุนหาญ,TH330807,Khun Han,ขุนหาญ,TH3308,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Non Sung,โนนสูง,TH330808,Khun Han,ขุนหาญ,TH3308,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Kan Throm,กันทรอม,TH330809,Khun Han,ขุนหาญ,TH3308,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Phu Fai,ภูฝ้าย,TH330810,Khun Han,ขุนหาญ,TH3308,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Pho Krasang,โพธิ์กระสังข์,TH330811,Khun Han,ขุนหาญ,TH3308,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Huai Chan,ห้วยจันทร์,TH330812,Khun Han,ขุนหาญ,TH3308,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Mueang Khong,เมืองคง,TH330901,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Mueang Khaen,เมืองแคน,TH330902,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Nong Khae,หนองแค,TH330903,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Chik Sang Thong,จิกสังข์ทอง,TH330906,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Dan,ด่าน,TH330907,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Du,ดู่,TH330908,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Nong Ueng,หนองอึ่ง,TH330909,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Bua Hung,บัวหุ่ง,TH330910,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Phai,ไผ่,TH330911,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Som Poi,ส้มป่อย,TH330912,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Nong Mi,หนองหมี,TH330913,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Wan Kham,หว้านคำ,TH330914,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Sang Pi,สร้างปี่,TH330915,Rasi Salai,ราษีไศล,TH3309,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Kamphaeng,กำแพง,TH331001,Uthumphon Phisai,อุทุมพรพิสัย,TH3310,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
I Lam,อี่หล่ำ,TH331002,Uthumphon Phisai,อุทุมพรพิสัย,TH3310,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Kan Lueang,ก้านเหลือง,TH331003,Uthumphon Phisai,อุทุมพรพิสัย,TH3310,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Thung Chai,ทุ่งไชย,TH331004,Uthumphon Phisai,อุทุมพรพิสัย,TH3310,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Samrong,สำโรง,TH331005,Uthumphon Phisai,อุทุมพรพิสัย,TH3310,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Khaem,แขม,TH331006,Uthumphon Phisai,อุทุมพรพิสัย,TH3310,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Nong Hai,หนองไฮ,TH331007,Uthumphon Phisai,อุทุมพรพิสัย,TH3310,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Khayung,ขะยูง,TH331008,Uthumphon Phisai,อุทุมพรพิสัย,TH3310,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Ta Ket,ตาเกษ,TH331010,Uthumphon Phisai,อุทุมพรพิสัย,TH3310,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Hua Chang,หัวช้าง,TH331011,Uthumphon Phisai,อุทุมพรพิสัย,TH3310,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Rang Raeng,รังแร้ง,TH331012,Uthumphon Phisai,อุทุมพรพิสัย,TH3310,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
