ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Thung Si Mueang,ทุ่งศรีเมือง,TH451114,Suwannaphum,สุวรรณภูมิ,TH4511,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Champa Khan,จำปาขัน,TH451115,Suwannaphum,สุวรรณภูมิ,TH4511,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Nong Phue,หนองผือ,TH451201,Mueang Suang,เมืองสรวง,TH4512,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Nong Hin,หนองหิน,TH451202,Mueang Suang,เมืองสรวง,TH4512,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Khu Mueang,คูเมือง,TH451203,Mueang Suang,เมืองสรวง,TH4512,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Kok Kung,กกกุง,TH451204,Mueang Suang,เมืองสรวง,TH4512,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Mueang Suang,เมืองสรวง,TH451205,Mueang Suang,เมืองสรวง,TH4512,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Phon Sai,โพนทราย,TH451301,Phon Sai,โพนทราย,TH4513,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Sam Kha,สามขา,TH451302,Phon Sai,โพนทราย,TH4513,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Si Sawang,ศรีสว่าง,TH451303,Phon Sai,โพนทราย,TH4513,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Yang Kham,ยางคำ,TH451304,Phon Sai,โพนทราย,TH4513,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Tha Hat Yao,ท่าหาดยาว,TH451305,Phon Sai,โพนทราย,TH4513,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
At Samat,อาจสามารถ,TH451401,At Samat,อาจสามารถ,TH4514,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Phon Mueang,โพนเมือง,TH451402,At Samat,อาจสามารถ,TH4514,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Ban Chaeng,บ้านแจ้ง,TH451403,At Samat,อาจสามารถ,TH4514,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Nom,หน่อม,TH451404,At Samat,อาจสามารถ,TH4514,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Nong Muen Than,หนองหมื่นถ่าน,TH451405,At Samat,อาจสามารถ,TH4514,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Nong Kham,หนองขาม,TH451406,At Samat,อาจสามารถ,TH4514,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Hora,โหรา,TH451407,At Samat,อาจสามารถ,TH4514,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Nong Bua,หนองบัว,TH451408,At Samat,อาจสามารถ,TH4514,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Khi Lek,ขี้เหล็ก,TH451409,At Samat,อาจสามารถ,TH4514,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Ban Du,บ้านดู่,TH451410,At Samat,อาจสามารถ,TH4514,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Moei Wadi,เมยวดี,TH451501,Moei Wadi,เมยวดี,TH4515,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
Chumphon,ชุมพร,TH451502,Moei Wadi,เมยวดี,TH4515,Roi Et,ร้อยเอ็ด,TH45,Thailand,ประเทศไทย,TH
