ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Song Pueai,สงเปือย,TH401613,Phu Wiang,ภูเวียง,TH4016,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Thung Chomphu,ทุ่งชมพู,TH401614,Phu Wiang,ภูเวียง,TH4016,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Din Dam,ดินดำ,TH401616,Phu Wiang,ภูเวียง,TH4016,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Phu Wiang,ภูเวียง,TH401617,Phu Wiang,ภูเวียง,TH4016,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Kut Khao,กุดเค้า,TH401701,Mancha Khiri,มัญจาคีรี,TH4017,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Suan Mon,สวนหม่อน,TH401702,Mancha Khiri,มัญจาคีรี,TH4017,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Nong Paen,หนองแปน,TH401703,Mancha Khiri,มัญจาคีรี,TH4017,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Phon Phek,โพนเพ็ก,TH401704,Mancha Khiri,มัญจาคีรี,TH4017,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Kham Khaen,คำแคน,TH401705,Mancha Khiri,มัญจาคีรี,TH4017,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Na Kha,นาข่า,TH401706,Mancha Khiri,มัญจาคีรี,TH4017,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Na Ngam,นางาม,TH401707,Mancha Khiri,มัญจาคีรี,TH4017,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Tha Sala,ท่าศาลา,TH401710,Mancha Khiri,มัญจาคีรี,TH4017,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Chonnabot,ชนบท,TH401801,Chonnabot,ชนบท,TH4018,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Kut Phia Khom,กุดเพียขอม,TH401802,Chonnabot,ชนบท,TH4018,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Wang Saeng,วังแสง,TH401803,Chonnabot,ชนบท,TH4018,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Huai Kae,ห้วยแก,TH401804,Chonnabot,ชนบท,TH4018,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Ban Thaen,บ้านแท่น,TH401805,Chonnabot,ชนบท,TH4018,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Si Bun Rueang,ศรีบุญเรือง,TH401806,Chonnabot,ชนบท,TH4018,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Non Phayom,โนนพะยอม,TH401807,Chonnabot,ชนบท,TH4018,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Po Daeng,ปอแดง,TH401808,Chonnabot,ชนบท,TH4018,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Khao Suan Kwang,เขาสวนกวาง,TH401901,Khao Suan Kwang,เขาสวนกวาง,TH4019,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Dong Mueang Am,ดงเมืองแอม,TH401902,Khao Suan Kwang,เขาสวนกวาง,TH4019,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
Na Ngio,นางิ้ว,TH401903,Khao Suan Kwang,เขาสวนกวาง,TH4019,Khon Kaen,ขอนแก่น,TH40,Thailand,ประเทศไทย,TH
