ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Nong Nok Kaeo,หนองนกแก้ว,TH711005,Lao Khwan,เลาขวัญ,TH7110,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Thung Krabam,ทุ่งกระบ่ำ,TH711006,Lao Khwan,เลาขวัญ,TH7110,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Nong Fai,หนองฝ้าย,TH711007,Lao Khwan,เลาขวัญ,TH7110,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Dan Makham Tia,ด่านมะขามเตี้ย,TH711101,Dan Makham Tia,ด่านมะขามเตี้ย,TH7111,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Klon Do,กลอนโด,TH711102,Dan Makham Tia,ด่านมะขามเตี้ย,TH7111,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Chorakhe Phueak,จรเข้เผือก,TH711103,Dan Makham Tia,ด่านมะขามเตี้ย,TH7111,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Nong Phai,หนองไผ่,TH711104,Dan Makham Tia,ด่านมะขามเตี้ย,TH7111,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Nong Prue,หนองปรือ,TH711201,Nong Prue,หนองปรือ,TH7112,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Nong Pla Lai,หนองปลาไหล,TH711202,Nong Prue,หนองปรือ,TH7112,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Somdet Charoen,สมเด็จเจริญ,TH711203,Nong Prue,หนองปรือ,TH7112,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Huai Krachao,ห้วยกระเจา,TH711301,Huai Krachao,ห้วยกระเจา,TH7113,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Wang Phai,วังไผ่,TH711302,Huai Krachao,ห้วยกระเจา,TH7113,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Don Salaep,ดอนแสลบ,TH711303,Huai Krachao,ห้วยกระเจา,TH7113,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
Sa Long Ruea,สระลงเรือ,TH711304,Huai Krachao,ห้วยกระเจา,TH7113,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH
